x,y,height
52,17,0
53,17,0
54,17,0
55,17,126
56,17,108
57,17,119
58,17,114
59,17,115
60,17,118
61,17,127
62,17,0
63,17,0
64,17,0
65,17,0
66,17,0
67,17,0
68,17,0
69,17,0
70,17,0
71,17,0
72,17,0
73,17,0
74,17,0
75,17,0
76,17,0
77,17,0
78,17,0
79,17,0
80,17,0
81,17,0
82,17,0
83,17,0
84,17,0
85,17,0
86,17,0
87,17,0
88,17,0
89,17,87
90,17,17
91,17,34
92,17,31
93,17,59
94,17,60
95,17,54
96,17,53
97,17,78
98,17,96
99,17,85
100,17,102
101,17,114
102,17,112
103,17,0
104,17,0
105,17,113
106,17,76
107,17,50
108,17,42
109,17,42
110,17,40
111,17,36
112,17,54
113,17,75
114,17,62
115,17,51
116,17,89
117,17,0
118,17,0
119,17,0
120,17,0
121,17,0
122,17,0
123,17,0
124,17,0
125,17,0
126,17,0
127,17,111
128,17,107
129,17,92
130,17,78
131,17,73
132,17,71
133,17,68
0,18,42
1,18,35
2,18,35
3,18,52
4,18,84
5,18,117
6,18,0
7,18,0
8,18,0
9,18,0
10,18,0
11,18,0
12,18,0
13,18,0
14,18,0
15,18,0
16,18,0
17,18,0
18,18,0
19,18,118
20,18,113
21,18,114
22,18,122
23,18,0
24,18,0
25,18,0
26,18,123
27,18,107
28,18,111
29,18,0
30,18,0
31,18,124
32,18,0
33,18,0
34,18,0
35,18,0
36,18,0
37,18,0
38,18,0
39,18,0
40,18,0
41,18,0
42,18,0
43,18,0
44,18,0
45,18,0
46,18,0
47,18,0
48,18,0
49,18,0
50,18,0
51,18,0
52,18,0
53,18,0
54,18,0
55,18,0
56,18,0
57,18,0
58,18,0
59,18,0
60,18,0
61,18,0
62,18,0
63,18,0
64,18,0
65,18,0
66,18,0
67,18,0
68,18,0
69,18,0
70,18,0
71,18,0
72,18,0
73,18,0
74,18,0
75,18,0
76,18,0
77,18,0
78,18,0
79,18,0
80,18,0
81,18,0
82,18,0
83,18,0
84,18,0
85,18,0
86,18,0
87,18,0
88,18,108
89,18,56
90,18,18
91,18,5
92,18,2
93,18,32
94,18,35
95,18,40
96,18,29
97,18,90
98,18,115
99,18,81
100,18,88
101,18,119
102,18,122
103,18,0
104,18,0
105,18,122
106,18,95
107,18,62
108,18,44
109,18,45
110,18,49
111,18,47
112,18,49
113,18,74
114,18,66
115,18,52
116,18,86
117,18,0
118,18,0
119,18,0
120,18,0
121,18,0
122,18,0
123,18,0
124,18,0
125,18,0
126,18,0
127,18,125
128,18,106
129,18,92
130,18,79
131,18,73
132,18,73
133,18,76
0,19,43
1,19,42
2,19,39
3,19,44
4,19,69
5,19,105
6,19,0
7,19,0
8,19,0
9,19,0
10,19,0
11,19,0
12,19,0
13,19,0
14,19,0
15,19,0
16,19,0
17,19,0
18,19,0
19,19,125
20,19,120
21,19,119
22,19,120
23,19,123
24,19,125
25,19,119
26,19,103
27,19,99
28,19,0
29,19,0
30,19,0
31,19,0
32,19,0
33,19,0
34,19,0
35,19,0
36,19,0
37,19,0
38,19,0
39,19,0
40,19,0
41,19,0
42,19,0
43,19,0
44,19,114
45,19,0
46,19,0
47,19,0
48,19,0
49,19,118
50,19,0
51,19,0
52,19,0
53,19,0
54,19,0
55,19,0
56,19,0
57,19,0
58,19,0
59,19,0
60,19,0
61,19,0
62,19,0
63,19,0
64,19,0
65,19,0
66,19,0
67,19,0
68,19,122
69,19,0
70,19,0
71,19,0
72,19,0
73,19,0
74,19,0
75,19,0
76,19,122
77,19,117
78,19,0
79,19,0
80,19,116
81,19,118
82,19,116
83,19,124
84,19,0
85,19,0
86,19,127
87,19,0
88,19,91
89,19,50
90,19,45
91,19,13
92,19,0
93,19,14
94,19,19
95,19,40
96,19,20
97,19,79
98,19,95
99,19,63
100,19,74
101,19,118
102,19,0
103,19,0
104,19,0
105,19,0
106,19,127
107,19,79
108,19,52
109,19,53
110,19,59
111,19,56
112,19,38
113,19,65
114,19,85
115,19,94
116,19,110
117,19,0
118,19,0
119,19,0
120,19,0
121,19,0
122,19,0
123,19,0
124,19,0
125,19,0
126,19,0
127,19,0
128,19,0
129,19,117
130,19,100
131,19,89
132,19,85
133,19,82
0,20,41
1,20,44
2,20,41
3,20,37
4,20,49
5,20,80
6,20,117
7,20,0
8,20,0
9,20,0
10,20,0
11,20,0
12,20,0
13,20,0
14,20,0
15,20,0
16,20,0
17,20,0
18,20,0
19,20,0
20,20,0
21,20,0
22,20,0
23,20,0
24,20,123
25,20,117
26,20,105
27,20,113
28,20,0
29,20,0
30,20,0
31,20,0
32,20,0
33,20,0
34,20,0
35,20,0
36,20,0
37,20,0
38,20,0
39,20,0
40,20,0
41,20,0
42,20,0
43,20,0
44,20,120
45,20,0
46,20,0
47,20,118
48,20,115
49,20,0
50,20,0
51,20,122
52,20,117
53,20,0
54,20,0
55,20,0
56,20,0
57,20,0
58,20,0
59,20,0
60,20,0
61,20,117
62,20,120
63,20,120
64,20,124
65,20,67
66,20,123
67,20,0
68,20,0
69,20,115
70,20,112
71,20,111
72,20,96
73,20,102
74,20,114
75,20,0
76,20,0
77,20,127
78,20,93
79,20,92
80,20,99
81,20,104
82,20,98
83,20,107
84,20,0
85,20,0
86,20,0
87,20,115
88,20,126
89,20,55
90,20,51
91,20,49
92,20,33
93,20,15
94,20,16
95,20,63
96,20,59
97,20,53
98,20,42
99,20,52
100,20,76
101,20,103
102,20,0
103,20,0
104,20,0
105,20,0
106,20,127
107,20,70
108,20,39
109,20,39
110,20,42
111,20,36
112,20,51
113,20,69
114,20,87
115,20,93
116,20,102
117,20,0
118,20,0
119,20,0
120,20,0
121,20,0
122,20,0
123,20,0
124,20,0
125,20,114
126,20,118
127,20,0
128,20,0
129,20,123
130,20,100
131,20,85
132,20,82
133,20,81
0,21,40
1,21,42
2,21,40
3,21,35
4,21,36
5,21,56
6,21,91
7,21,120
8,21,0
9,21,0
10,21,0
11,21,0
12,21,0
13,21,0
14,21,0
15,21,0
16,21,0
17,21,0
18,21,0
19,21,0
20,21,0
21,21,0
22,21,0
23,21,0
24,21,123
25,21,124
26,21,121
27,21,0
28,21,0
29,21,0
30,21,0
31,21,0
32,21,0
33,21,0
34,21,0
35,21,0
36,21,122
37,21,0
38,21,0
39,21,0
40,21,0
41,21,0
42,21,0
43,21,0
44,21,122
45,21,0
46,21,0
47,21,62
48,21,93
49,21,118
50,21,0
51,21,0
52,21,0
53,21,0
54,21,0
55,21,0
56,21,0
57,21,0
58,21,0
59,21,0
60,21,119
61,21,101
62,21,104
63,21,125
64,21,0
65,21,96
66,21,110
67,21,0
68,21,0
69,21,102
70,21,53
71,21,116
72,21,117
73,21,119
74,21,113
75,21,125
76,21,0
77,21,121
78,21,89
79,21,87
80,21,86
81,21,75
82,21,85
83,21,0
84,21,0
85,21,0
86,21,101
87,21,100
88,21,0
89,21,98
90,21,85
91,21,71
92,21,26
93,21,15
94,21,22
95,21,58
96,21,50
97,21,45
98,21,29
99,21,45
100,21,74
101,21,111
102,21,0
103,21,0
104,21,0
105,21,0
106,21,126
107,21,91
108,21,79
109,21,87
110,21,92
111,21,89
112,21,79
113,21,79
114,21,67
115,21,45
116,21,55
117,21,114
118,21,0
119,21,0
120,21,0
121,21,0
122,21,0
123,21,0
124,21,0
125,21,0
126,21,0
127,21,0
128,21,0
129,21,122
130,21,97
131,21,79
132,21,77
133,21,82
0,22,43
1,22,40
2,22,40
3,22,41
4,22,39
5,22,45
6,22,70
7,22,99
8,22,116
9,22,0
10,22,0
11,22,0
12,22,0
13,22,0
14,22,0
15,22,0
16,22,0
17,22,0
18,22,0
19,22,0
20,22,0
21,22,0
22,22,125
23,22,124
24,22,117
25,22,0
26,22,0
27,22,0
28,22,0
29,22,0
30,22,0
31,22,0
32,22,0
33,22,0
34,22,0
35,22,0
36,22,104
37,22,125
38,22,0
39,22,113
40,22,0
41,22,127
42,22,0
43,22,120
44,22,96
45,22,99
46,22,126
47,22,71
48,22,107
49,22,106
50,22,0
51,22,0
52,22,0
53,22,0
54,22,0
55,22,0
56,22,0
57,22,116
58,22,113
59,22,94
60,22,108
61,22,0
62,22,123
63,22,0
64,22,0
65,22,0
66,22,0
67,22,123
68,22,117
69,22,0
70,22,114
71,22,0
72,22,106
73,22,91
74,22,92
75,22,102
76,22,110
77,22,126
78,22,0
79,22,120
80,22,0
81,22,113
82,22,113
83,22,0
84,22,0
85,22,126
86,22,126
87,22,0
88,22,98
89,22,125
90,22,105
91,22,86
92,22,23
93,22,32
94,22,38
95,22,35
96,22,12
97,22,48
98,22,45
99,22,42
100,22,62
101,22,117
102,22,0
103,22,0
104,22,121
105,22,111
106,22,99
107,22,97
108,22,106
109,22,116
110,22,120
111,22,120
112,22,116
113,22,103
114,22,87
115,22,63
116,22,62
117,22,108
118,22,0
119,22,0
120,22,0
121,22,0
122,22,0
123,22,0
124,22,0
125,22,0
126,22,0
127,22,0
128,22,0
129,22,0
130,22,126
131,22,100
132,22,85
133,22,83
0,23,49
1,23,41
2,23,42
3,23,49
4,23,48
5,23,44
6,23,60
7,23,85
8,23,100
9,23,119
10,23,0
11,23,0
12,23,0
13,23,0
14,23,0
15,23,0
16,23,0
17,23,127
18,23,122
19,23,122
20,23,121
21,23,115
22,23,109
23,23,108
24,23,111
25,23,0
26,23,0
27,23,0
28,23,0
29,23,0
30,23,0
31,23,0
32,23,118
33,23,125
34,23,95
35,23,67
36,23,88
37,23,115
38,23,115
39,23,112
40,23,95
41,23,93
42,23,91
43,23,98
44,23,94
45,23,42
46,23,86
47,23,116
48,23,0
49,23,0
50,23,0
51,23,0
52,23,0
53,23,0
54,23,0
55,23,124
56,23,125
57,23,108
58,23,0
59,23,86
60,23,90
61,23,0
62,23,102
63,23,107
64,23,0
65,23,119
66,23,0
67,23,0
68,23,0
69,23,0
70,23,0
71,23,0
72,23,0
73,23,107
74,23,118
75,23,118
76,23,84
77,23,95
78,23,104
79,23,59
80,23,82
81,23,124
82,23,126
83,23,105
84,23,0
85,23,0
86,23,0
87,23,0
88,23,93
89,23,102
90,23,67
91,23,108
92,23,70
93,23,69
94,23,53
95,23,34
96,23,20
97,23,45
98,23,42
99,23,49
100,23,56
101,23,93
102,23,0
103,23,0
104,23,0
105,23,0
106,23,0
107,23,0
108,23,0
109,23,0
110,23,0
111,23,0
112,23,0
113,23,0
114,23,0
115,23,0
116,23,123
117,23,122
118,23,0
119,23,0
120,23,0
121,23,0
122,23,0
123,23,0
124,23,0
125,23,0
126,23,0
127,23,0
128,23,106
129,23,113
130,23,110
131,23,94
132,23,80
133,23,79
0,24,50
1,24,51
2,24,54
3,24,57
4,24,55
5,24,53
6,24,59
7,24,69
8,24,88
9,24,98
10,24,108
11,24,114
12,24,121
13,24,127
14,24,126
15,24,121
16,24,119
17,24,120
18,24,118
19,24,114
20,24,107
21,24,102
22,24,99
23,24,98
24,24,95
25,24,106
26,24,125
27,24,0
28,24,0
29,24,0
30,24,0
31,24,0
32,24,0
33,24,123
34,24,100
35,24,85
36,24,85
37,24,81
38,24,58
39,24,31
40,24,110
41,24,0
42,24,99
43,24,60
44,24,70
45,24,79
46,24,74
47,24,85
48,24,119
49,24,0
50,24,122
51,24,0
52,24,0
53,24,0
54,24,109
55,24,0
56,24,103
57,24,117
58,24,97
59,24,0
60,24,0
61,24,110
62,24,95
63,24,122
64,24,0
65,24,0
66,24,111
67,24,0
68,24,127
69,24,0
70,24,0
71,24,0
72,24,0
73,24,0
74,24,0
75,24,0
76,24,0
77,24,85
78,24,116
79,24,115
80,24,94
81,24,121
82,24,0
83,24,99
84,24,104
85,24,0
86,24,0
87,24,0
88,24,105
89,24,101
90,24,125
91,24,75
92,24,83
93,24,48
94,24,62
95,24,50
96,24,39
97,24,14
98,24,53
99,24,95
100,24,80
101,24,93
102,24,0
103,24,0
104,24,0
105,24,0
106,24,0
107,24,0
108,24,0
109,24,0
110,24,0
111,24,0
112,24,0
113,24,0
114,24,0
115,24,0
116,24,0
117,24,0
118,24,0
119,24,125
120,24,0
121,24,0
122,24,0
123,24,0
124,24,0
125,24,0
126,24,0
127,24,0
128,24,0
129,24,121
130,24,100
131,24,91
132,24,90
133,24,89
0,25,50
1,25,51
2,25,55
3,25,60
4,25,60
5,25,60
6,25,67
7,25,78
8,25,85
9,25,94
10,25,103
11,25,109
12,25,114
13,25,119
14,25,117
15,25,112
16,25,108
17,25,108
18,25,107
19,25,103
20,25,97
21,25,92
22,25,90
23,25,89
24,25,84
25,25,88
26,25,99
27,25,124
28,25,0
29,25,0
30,25,0
31,25,0
32,25,0
33,25,0
34,25,120
35,25,107
36,25,109
37,25,105
38,25,83
39,25,60
40,25,33
41,25,83
42,25,91
43,25,64
44,25,60
45,25,61
46,25,45
47,25,34
48,25,72
49,25,0
50,25,0
51,25,0
52,25,0
53,25,119
54,25,116
55,25,127
56,25,0
57,25,114
58,25,122
59,25,0
60,25,120
61,25,111
62,25,0
63,25,117
64,25,0
65,25,0
66,25,127
67,25,0
68,25,0
69,25,98
70,25,120
71,25,0
72,25,127
73,25,0
74,25,0
75,25,126
76,25,110
77,25,124
78,25,113
79,25,0
80,25,0
81,25,0
82,25,123
83,25,123
84,25,0
85,25,120
86,25,127
87,25,105
88,25,105
89,25,84
90,25,85
91,25,101
92,25,81
93,25,47
94,25,103
95,25,23
96,25,42
97,25,32
98,25,68
99,25,109
100,25,111
101,25,0
102,25,0
103,25,0
104,25,0
105,25,0
106,25,0
107,25,0
108,25,0
109,25,0
110,25,0
111,25,0
112,25,0
113,25,0
114,25,0
115,25,0
116,25,0
117,25,0
118,25,0
119,25,0
120,25,0
121,25,0
122,25,0
123,25,0
124,25,0
125,25,0
126,25,127
127,25,108
128,25,96
129,25,88
130,25,81
131,25,81
132,25,83
133,25,84
0,26,51
1,26,52
2,26,57
3,26,64
4,26,66
5,26,69
6,26,77
7,26,87
8,26,87
9,26,95
10,26,102
11,26,106
12,26,109
13,26,112
14,26,110
15,26,104
16,26,97
17,26,98
18,26,97
19,26,93
20,26,87
21,26,82
22,26,80
23,26,79
24,26,78
25,26,75
26,26,78
27,26,95
28,26,0
29,26,0
30,26,0
31,26,0
32,26,0
33,26,107
34,26,83
35,26,82
36,26,95
37,26,100
38,26,93
39,26,84
40,26,53
41,26,64
42,26,65
43,26,53
44,26,42
45,26,37
46,26,33
47,26,29
48,26,77
49,26,120
50,26,0
51,26,0
52,26,126
53,26,124
54,26,0
55,26,0
56,26,91
57,26,0
58,26,0
59,26,111
60,26,0
61,26,0
62,26,0
63,26,0
64,26,0
65,26,0
66,26,0
67,26,0
68,26,0
69,26,0
70,26,0
71,26,0
72,26,0
73,26,0
74,26,124
75,26,0
76,26,91
77,26,95
78,26,84
79,26,113
80,26,0
81,26,0
82,26,112
83,26,0
84,26,0
85,26,123
86,26,0
87,26,0
88,26,104
89,26,0
90,26,0
91,26,0
92,26,122
93,26,62
94,26,66
95,26,30
96,26,46
97,26,50
98,26,73
99,26,109
100,26,0
101,26,0
102,26,0
103,26,0
104,26,0
105,26,0
106,26,0
107,26,0
108,26,0
109,26,0
110,26,0
111,26,0
112,26,0
113,26,0
114,26,0
115,26,0
116,26,0
117,26,0
118,26,0
119,26,0
120,26,0
121,26,0
122,26,0
123,26,0
124,26,0
125,26,0
126,26,0
127,26,108
128,26,100
129,26,97
130,26,97
131,26,98
132,26,94
133,26,87
0,27,55
1,27,55
2,27,60
3,27,67
4,27,71
5,27,74
6,27,82
7,27,91
8,27,94
9,27,101
10,27,107
11,27,108
12,27,109
13,27,111
14,27,108
15,27,102
16,27,96
17,27,96
18,27,94
19,27,89
20,27,82
21,27,75
22,27,72
23,27,71
24,27,71
25,27,70
26,27,69
27,27,79
28,27,103
29,27,0
30,27,0
31,27,0
32,27,0
33,27,0
34,27,113
35,27,98
36,27,88
37,27,73
38,27,59
39,27,51
40,27,82
41,27,64
42,27,69
43,27,66
44,27,18
45,27,0
46,27,28
47,27,94
48,27,106
49,27,87
50,27,111
51,27,0
52,27,108
53,27,104
54,27,0
55,27,0
56,27,0
57,27,0
58,27,113
59,27,0
60,27,0
61,27,0
62,27,0
63,27,0
64,27,0
65,27,0
66,27,0
67,27,0
68,27,0
69,27,0
70,27,0
71,27,0
72,27,0
73,27,0
74,27,0
75,27,0
76,27,0
77,27,112
78,27,0
79,27,0
80,27,0
81,27,0
82,27,0
83,27,0
84,27,0
85,27,0
86,27,0
87,27,0
88,27,0
89,27,0
90,27,101
91,27,88
92,27,97
93,27,101
94,27,40
95,27,56
96,27,53
97,27,68
98,27,75
99,27,102
100,27,0
101,27,0
102,27,0
103,27,0
104,27,0
105,27,0
106,27,0
107,27,0
108,27,0
109,27,0
110,27,0
111,27,0
112,27,0
113,27,0
114,27,0
115,27,0
116,27,0
117,27,0
118,27,0
119,27,0
120,27,0
121,27,0
122,27,0
123,27,0
124,27,0
125,27,0
126,27,100
127,27,68
128,27,82
129,27,75
130,27,73
131,27,76
132,27,73
133,27,64
0,28,64
1,28,62
2,28,64
3,28,70
4,28,74
5,28,75
6,28,81
7,28,88
8,28,99
9,28,105
10,28,109
11,28,109
12,28,109
13,28,111
14,28,107
15,28,101
16,28,98
17,28,97
18,28,94
19,28,86
20,28,77
21,28,69
22,28,64
23,28,62
24,28,57
25,28,62
26,28,65
27,28,67
28,28,80
29,28,103
30,28,124
31,28,0
32,28,125
33,28,124
34,28,127
35,28,0
36,28,0
37,28,119
38,28,105
39,28,98
40,28,91
41,28,36
42,28,24
43,28,56
44,28,55
45,28,28
46,28,31
47,28,57
48,28,112
49,28,76
50,28,111
51,28,0
52,28,111
53,28,105
54,28,0
55,28,0
56,28,118
57,28,0
58,28,0
59,28,0
60,28,0
61,28,122
62,28,0
63,28,0
64,28,119
65,28,0
66,28,0
67,28,0
68,28,92
69,28,61
70,28,0
71,28,0
72,28,0
73,28,0
74,28,0
75,28,98
76,28,0
77,28,102
78,28,115
79,28,127
80,28,0
81,28,0
82,28,0
83,28,0
84,28,0
85,28,125
86,28,91
87,28,114
88,28,0
89,28,117
90,28,111
91,28,102
92,28,60
93,28,90
94,28,56
95,28,54
96,28,63
97,28,98
98,28,106
99,28,114
100,28,0
101,28,0
102,28,0
103,28,0
104,28,0
105,28,0
106,28,0
107,28,0
108,28,0
109,28,0
110,28,0
111,28,0
112,28,0
113,28,0
114,28,0
115,28,0
116,28,0
117,28,0
118,28,0
119,28,0
120,28,0
121,28,0
122,28,0
123,28,0
124,28,0
125,28,0
126,28,0
127,28,107
128,28,78
129,28,62
130,28,56
131,28,68
132,28,78
133,28,78
0,29,73
1,29,69
2,29,69
3,29,74
4,29,76
5,29,75
6,29,78
7,29,84
8,29,97
9,29,103
10,29,106
11,29,105
12,29,105
13,29,107
14,29,104
15,29,98
16,29,96
17,29,95
18,29,90
19,29,82
20,29,71
21,29,61
22,29,55
23,29,53
24,29,51
25,29,59
26,29,63
27,29,64
28,29,70
29,29,84
30,29,99
31,29,107
32,29,112
33,29,0
34,29,0
35,29,0
36,29,0
37,29,121
38,29,84
39,29,55
40,29,26
41,29,51
42,29,79
43,29,80
44,29,44
45,29,8
46,29,19
47,29,56
48,29,81
49,29,93
50,29,0
51,29,0
52,29,0
53,29,0
54,29,0
55,29,0
56,29,0
57,29,0
58,29,0
59,29,84
60,29,0
61,29,0
62,29,0
63,29,111
64,29,0
65,29,0
66,29,0
67,29,0
68,29,0
69,29,0
70,29,120
71,29,92
72,29,0
73,29,0
74,29,0
75,29,0
76,29,122
77,29,110
78,29,108
79,29,127
80,29,0
81,29,0
82,29,0
83,29,0
84,29,0
85,29,0
86,29,0
87,29,122
88,29,112
89,29,0
90,29,0
91,29,0
92,29,108
93,29,87
94,29,79
95,29,83
96,29,75
97,29,123
98,29,0
99,29,0
100,29,0
101,29,0
102,29,0
103,29,0
104,29,0
105,29,0
106,29,0
107,29,0
108,29,0
109,29,0
110,29,0
111,29,0
112,29,0
113,29,0
114,29,0
115,29,0
116,29,0
117,29,0
118,29,0
119,29,0
120,29,0
121,29,0
122,29,0
123,29,0
124,29,0
125,29,0
126,29,0
127,29,0
128,29,87
129,29,60
130,29,43
131,29,53
132,29,67
133,29,67
0,30,81
1,30,76
2,30,74
3,30,77
4,30,78
5,30,77
6,30,78
7,30,82
8,30,92
9,30,98
10,30,102
11,30,101
12,30,102
13,30,104
14,30,102
15,30,97
16,30,92
17,30,91
18,30,87
19,30,78
20,30,67
21,30,58
22,30,52
23,30,49
24,30,53
25,30,57
26,30,59
27,30,61
28,30,68
29,30,79
30,30,85
31,30,84
32,30,106
33,30,0
34,30,0
35,30,0
36,30,0
37,30,126
38,30,80
39,30,35
40,30,40
41,30,58
42,30,57
43,30,50
44,30,46
45,30,24
46,30,14
47,30,33
48,30,53
49,30,100
50,30,0
51,30,0
52,30,0
53,30,0
54,30,0
55,30,0
56,30,0
57,30,0
58,30,113
59,30,84
60,30,0
61,30,108
62,30,104
63,30,119
64,30,0
65,30,121
66,30,0
67,30,0
68,30,121
69,30,0
70,30,122
71,30,0
72,30,0
73,30,0
74,30,0
75,30,0
76,30,126
77,30,0
78,30,0
79,30,0
80,30,120
81,30,0
82,30,117
83,30,109
84,30,111
85,30,112
86,30,0
87,30,0
88,30,112
89,30,0
90,30,104
91,30,92
92,30,0
93,30,0
94,30,95
95,30,102
96,30,85
97,30,116
98,30,0
99,30,0
100,30,0
101,30,0
102,30,0
103,30,0
104,30,0
105,30,0
106,30,0
107,30,0
108,30,0
109,30,0
110,30,0
111,30,0
112,30,0
113,30,0
114,30,0
115,30,0
116,30,0
117,30,0
118,30,0
119,30,0
120,30,0
121,30,0
122,30,0
123,30,0
124,30,87
125,30,66
126,30,100
127,30,0
128,30,115
129,30,83
130,30,61
131,30,67
132,30,77
133,30,71
0,31,85
1,31,79
2,31,77
3,31,79
4,31,81
5,31,79
6,31,79
7,31,83
8,31,90
9,31,96
10,31,100
11,31,99
12,31,100
13,31,103
14,31,102
15,31,97
16,31,90
17,31,89
18,31,85
19,31,77
20,31,67
21,31,58
22,31,52
23,31,50
24,31,53
25,31,52
26,31,50
27,31,54
28,31,65
29,31,76
30,31,75
31,31,67
32,31,85
33,31,108
34,31,123
35,31,0
36,31,0
37,31,0
38,31,99
39,31,52
40,31,49
41,31,31
42,31,3
43,31,16
44,31,50
45,31,30
46,31,2
47,31,20
48,31,74
49,31,112
50,31,0
51,31,0
52,31,0
53,31,0
54,31,108
55,31,81
56,31,69
57,31,70
58,31,94
59,31,0
60,31,122
61,31,125
62,31,0
63,31,109
64,31,0
65,31,0
66,31,126
67,31,122
68,31,86
69,31,0
70,31,0
71,31,0
72,31,0
73,31,0
74,31,0
75,31,80
76,31,127
77,31,0
78,31,127
79,31,0
80,31,0
81,31,0
82,31,0
83,31,0
84,31,127
85,31,0
86,31,106
87,31,0
88,31,0
89,31,126
90,31,0
91,31,99
92,31,100
93,31,0
94,31,62
95,31,43
96,31,90
97,31,92
98,31,97
99,31,115
100,31,0
101,31,0
102,31,0
103,31,0
104,31,0
105,31,0
106,31,0
107,31,0
108,31,0
109,31,0
110,31,0
111,31,0
112,31,0
113,31,0
114,31,0
115,31,0
116,31,0
117,31,0
118,31,0
119,31,0
120,31,0
121,31,0
122,31,0
123,31,0
124,31,0
125,31,74
126,31,49
127,31,59
128,31,78
129,31,49
130,31,33
131,31,45
132,31,59
133,31,58
0,32,81
1,32,74
2,32,71
3,32,76
4,32,80
5,32,79
6,32,79
7,32,82
8,32,90
9,32,94
10,32,97
11,32,97
12,32,93
13,32,90
14,32,90
15,32,92
16,32,92
17,32,87
18,32,80
19,32,73
20,32,68
21,32,62
22,32,56
23,32,53
24,32,55
25,32,58
26,32,57
27,32,53
28,32,58
29,32,69
30,32,75
31,32,73
32,32,73
33,32,84
34,32,98
35,32,114
36,32,0
37,32,0
38,32,125
39,32,100
40,32,83
41,32,44
42,32,38
43,32,31
44,32,22
45,32,19
46,32,8
47,32,15
48,32,69
49,32,0
50,32,0
51,32,0
52,32,0
53,32,0
54,32,122
55,32,126
56,32,97
57,32,86
58,32,123
59,32,75
60,32,98
61,32,93
62,32,101
63,32,106
64,32,64
65,32,106
66,32,85
67,32,86
68,32,53
69,32,80
70,32,59
71,32,74
72,32,125
73,32,0
74,32,0
75,32,0
76,32,78
77,32,115
78,32,0
79,32,0
80,32,0
81,32,0
82,32,0
83,32,0
84,32,98
85,32,0
86,32,0
87,32,106
88,32,116
89,32,110
90,32,0
91,32,0
92,32,0
93,32,126
94,32,67
95,32,67
96,32,74
97,32,101
98,32,0
99,32,120
100,32,0
101,32,0
102,32,0
103,32,0
104,32,0
105,32,0
106,32,0
107,32,0
108,32,0
109,32,0
110,32,0
111,32,0
112,32,0
113,32,0
114,32,0
115,32,0
116,32,0
117,32,0
118,32,0
119,32,0
120,32,0
121,32,0
122,32,113
123,32,81
124,32,60
125,32,35
126,32,17
127,32,11
128,32,23
129,32,29
130,32,37
131,32,47
132,32,53
133,32,57
0,33,77
1,33,71
2,33,69
3,33,75
4,33,80
5,33,80
6,33,82
7,33,85
8,33,87
9,33,90
10,33,93
11,33,93
12,33,90
13,33,87
14,33,86
15,33,87
16,33,87
17,33,83
18,33,77
19,33,72
20,33,67
21,33,62
22,33,56
23,33,52
24,33,56
25,33,58
26,33,55
27,33,53
28,33,59
29,33,68
30,33,69
31,33,63
32,33,79
33,33,89
34,33,100
35,33,112
36,33,0
37,33,0
38,33,0
39,33,110
40,33,89
41,33,77
42,33,69
43,33,36
44,33,14
45,33,12
46,33,9
47,33,30
48,33,96
49,33,0
50,33,0
51,33,0
52,33,0
53,33,0
54,33,110
55,33,85
56,33,105
57,33,126
58,33,111
59,33,99
60,33,76
61,33,110
62,33,98
63,33,57
64,33,36
65,33,101
66,33,48
67,33,114
68,33,119
69,33,0
70,33,39
71,33,83
72,33,44
73,33,42
74,33,118
75,33,0
76,33,0
77,33,0
78,33,0
79,33,0
80,33,0
81,33,0
82,33,0
83,33,0
84,33,0
85,33,0
86,33,0
87,33,118
88,33,122
89,33,0
90,33,123
91,33,96
92,33,105
93,33,122
94,33,0
95,33,79
96,33,100
97,33,96
98,33,115
99,33,127
100,33,0
101,33,0
102,33,0
103,33,0
104,33,0
105,33,0
106,33,0
107,33,0
108,33,0
109,33,0
110,33,0
111,33,0
112,33,0
113,33,0
114,33,0
115,33,0
116,33,0
117,33,0
118,33,0
119,33,0
120,33,0
121,33,0
122,33,0
123,33,81
124,33,24
125,33,27
126,33,25
127,33,1
128,33,22
129,33,27
130,33,36
131,33,46
132,33,52
133,33,56
0,34,65
1,34,60
2,34,61
3,34,68
4,34,74
5,34,77
6,34,80
7,34,85
8,34,82
9,34,85
10,34,88
11,34,89
12,34,86
13,34,83
14,34,81
15,34,81
16,34,78
17,34,75
18,34,72
19,34,69
20,34,66
21,34,61
22,34,55
23,34,50
24,34,55
25,34,56
26,34,54
27,34,53
28,34,57
29,34,62
30,34,60
31,34,55
32,34,87
33,34,96
34,34,103
35,34,107
36,34,120
37,34,0
38,34,0
39,34,125
40,34,104
41,34,107
42,34,88
43,34,39
44,34,23
45,34,24
46,34,18
47,34,45
48,34,105
49,34,0
50,34,0
51,34,0
52,34,126
53,34,108
54,34,112
55,34,95
56,34,78
57,34,116
58,34,114
59,34,63
60,34,95
61,34,54
62,34,93
63,34,61
64,34,67
65,34,53
66,34,68
67,34,117
68,34,122
69,34,0
70,34,104
71,34,75
72,34,0
73,34,124
74,34,110
75,34,0
76,34,0
77,34,0
78,34,0
79,34,0
80,34,0
81,34,0
82,34,0
83,34,0
84,34,0
85,34,0
86,34,0
87,34,113
88,34,90
89,34,0
90,34,118
91,34,121
92,34,113
93,34,83
94,34,85
95,34,66
96,34,105
97,34,86
98,34,105
99,34,0
100,34,0
101,34,0
102,34,0
103,34,0
104,34,0
105,34,0
